date min_age_limit available_capacity pincode name state_name district_name fee_type
14-05-2021 45 50 801108 Maulinagar Bihar Patna Free
14-05-2021 45 50 803201 "Saidanpur Masadhi HWC" Bihar Patna Free
14-05-2021 45 50 803202 "Khushrupur PHC" Bihar Patna Free
14-05-2021 45 50 804451 "SIMHARI HWC" Bihar Patna Free
14-05-2021 45 50 803302 "Samayagarh HWC" Bihar Patna Free
14-05-2021 45 50 801108 Sarari Bihar Patna Free
14-05-2021 45 50 801304 Machariyawan Bihar Patna Free
14-05-2021 45 50 804454 "Masaurhi SDH" Bihar Patna Free
14-05-2021 45 50 804454 "BHAISWA HWC" Bihar Patna Free
14-05-2021 45 50 804454 "Saguni HWC" Bihar Patna Free
14-05-2021 45 50 801105 "Manas HWC" Bihar Patna Free
14-05-2021 45 50 801304 "Singariyawan HWC" Bihar Patna Free
14-05-2021 45 50 804454 "Masaurhi PHC" Bihar Patna Free
14-05-2021 45 50 801104 "Taripar HWC" Bihar Patna Free
14-05-2021 45 50 801104 "Datiyana Hwc" Bihar Patna Free
14-05-2021 45 50 800008 "UPHC Kaswa" Bihar Patna Free
14-05-2021 45 50 801304 "Shajahanpur HWC" Bihar Patna Free
14-05-2021 45 50 804454 "Lashuna HWC" Bihar Patna Free
14-05-2021 45 50 801104 "Manjhuli HWC Bik" Bihar Patna Free
14-05-2021 45 50 801105 "Shahpur HWC" Bihar Patna Free
14-05-2021 45 50 801108 "Sherpur HWC." Bihar Patna Free
14-05-2021 45 50 804454 "Bhagwanganj HWC" Bihar Patna Free
14-05-2021 45 50 804451 "Vir HWC" Bihar Patna Free
14-05-2021 45 50 801102 "HARAMPUR HWC" Bihar Patna Free
14-05-2021 45 50 801102 "Bharatpura HWC" Bihar Patna Free
14-05-2021 45 50 804451 "Bansh Bigha HWC" Bihar Patna Free
14-05-2021 45 50 801102 "KAAB HWC" Bihar Patna Free
15-05-2021 45 50 803302 "Mor HWC" Bihar Patna Free
15-05-2021 45 50 803302 "Kanhiapur HWC" Bihar Patna Free
15-05-2021 45 50 801108 Suarmarwa Bihar Patna Free
15-05-2021 45 50 801110 "Kodhari HWC" Bihar Patna Free
15-05-2021 45 50 801104 "Barah HWC" Bihar Patna Free
15-05-2021 45 50 801110 "Samda HWC" Bihar Patna Free
15-05-2021 45 50 801104 "Arap HWC" Bihar Patna Free
15-05-2021 45 50 801104 "Gona HWC (Age 18 To 44)" Bihar Patna Free
15-05-2021 45 50 803201 "Bindauli HWC" Bihar Patna Free
15-05-2021 45 50 801108 "Gopalpur HWC MANER" Bihar Patna Free
15-05-2021 45 50 801105 "SARAI GUMTI HWC" Bihar Patna Free
15-05-2021 45 50 801105 "Hetanpur HWC" Bihar Patna Free
15-05-2021 45 50 801108 Maulinagar Bihar Patna Free
15-05-2021 45 50 803201 "Saidanpur Masadhi HWC" Bihar Patna Free
15-05-2021 45 50 803202 "Khushrupur PHC" Bihar Patna Free
15-05-2021 45 50 804451 "SIMHARI HWC" Bihar Patna Free
15-05-2021 45 50 803302 "Samayagarh HWC" Bihar Patna Free
15-05-2021 45 50 801108 Sarari Bihar Patna Free
15-05-2021 45 50 803212 "UPHC Alamganj Machuatoli" Bihar Patna Free
15-05-2021 45 50 804454 "BHAISWA HWC" Bihar Patna Free
15-05-2021 45 50 804454 "Saguni HWC" Bihar Patna Free
15-05-2021 45 50 801105 "Manas HWC" Bihar Patna Free
15-05-2021 45 50 801104 "Taripar HWC" Bihar Patna Free
15-05-2021 45 50 800008 "UPHC Kaswa" Bihar Patna Free
15-05-2021 45 50 801109 "Jalpura HWC" Bihar Patna Free
15-05-2021 45 50 801109 "Ajwan HWC" Bihar Patna Free
15-05-2021 45 50 804454 "Lashuna HWC" Bihar Patna Free
15-05-2021 45 50 801104 "Manjhuli HWC Bik" Bihar Patna Free
15-05-2021 45 50 801105 "Shahpur HWC" Bihar Patna Free
15-05-2021 45 50 803110 "Jalalpur HWC." Bihar Patna Free
15-05-2021 45 50 801108 "Sherpur HWC." Bihar Patna Free
15-05-2021 45 50 804451 "Vir HWC" Bihar Patna Free
15-05-2021 45 50 801102 "HARAMPUR HWC" Bihar Patna Free
15-05-2021 45 50 801102 "Bharatpura HWC" Bihar Patna Free
15-05-2021 45 50 804451 "Bansh Bigha HWC" Bihar Patna Free
15-05-2021 45 50 801102 "KAAB HWC" Bihar Patna Free
09-05-2021 45 49 803302 "Mor HWC" Bihar Patna Free
09-05-2021 45 49 800007 "Udayani HSC" Bihar Patna Free
09-05-2021 45 49 803212 "Madhopur HWC" Bihar Patna Free
09-05-2021 45 49 803213 "Dhanama HWC" Bihar Patna Free
09-05-2021 45 49 801108 "Maner PHC" Bihar Patna Free
09-05-2021 45 49 801108 Daveshpur Bihar Patna Free
09-05-2021 45 49 801108 "Gopalpur HWC MANER" Bihar Patna Free
09-05-2021 45 49 803211 "Athmalgola PHC ." Bihar Patna Free
09-05-2021 45 49 804453 "Bajitpur HWC" Bihar Patna Free
09-05-2021 45 49 804453 "Chanduara HWC" Bihar Patna Free
09-05-2021 45 49 800007 "Sampatchak PHC" Bihar Patna Free
09-05-2021 45 49 803214 "Belaur HWC" Bihar Patna Free
09-05-2021 45 49 801109 "Ajwan HWC" Bihar Patna Free
10-05-2021 45 49 803214 "Madadpur HWC" Bihar Patna Free
10-05-2021 45 49 801110 "Kodhari HWC" Bihar Patna Free
